2014-12-11 20:30:14 UTC [63590]: [1-1] LOG:  00000: database system was shut down at 2014-12-11 20:30:12 UTC
2014-12-11 22:43:15 UTC [20060]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:44:15 UTC [20070]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);
2014-12-11 22:44:15 UTC [20070]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:44:15 UTC [20072]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);
2014-12-11 22:44:15 UTC [20072]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:44:15 UTC [20071]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);
2014-12-11 22:44:15 UTC [20071]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:44:15 UTC [20073]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);
2014-12-11 22:44:15 UTC [20073]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:44:15 UTC [20074]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);
2014-12-11 22:44:15 UTC [20074]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:44:22 UTC [20020]: [5-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp20020.1", size 633389116
2014-12-11 22:44:22 UTC [20020]: [6-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 22:44:22 UTC [20020]: [7-1] STATEMENT:  select
		c_custkey,
		c_name,
		sum(l_extendedprice * (1 - l_discount)) as revenue,
		c_acctbal,
		n_name,
		c_address,
		c_phone,
		c_comment
	from
		customer,
		orders,
		lineitem,
		nation
	where
		c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate >= date '1993-03-01'
		and o_orderdate < cast(date '1993-03-01' + interval '3 month' as date)
		and l_returnflag = 'R'
		and c_nationkey = n_nationkey
	group by
		c_custkey,
		c_name,
		c_acctbal,
		c_phone,
		n_name,
		c_address,
		c_comment
	order by
		revenue desc
	LIMIT 20;
2014-12-11 22:44:34 UTC [20020]: [8-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp20020.3", size 91817600
2014-12-11 22:44:34 UTC [20020]: [9-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 22:44:34 UTC [20020]: [10-1] STATEMENT:  select
		c_custkey,
		c_name,
		sum(l_extendedprice * (1 - l_discount)) as revenue,
		c_acctbal,
		n_name,
		c_address,
		c_phone,
		c_comment
	from
		customer,
		orders,
		lineitem,
		nation
	where
		c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate >= date '1993-03-01'
		and o_orderdate < cast(date '1993-03-01' + interval '3 month' as date)
		and l_returnflag = 'R'
		and c_nationkey = n_nationkey
	group by
		c_custkey,
		c_name,
		c_acctbal,
		c_phone,
		n_name,
		c_address,
		c_comment
	order by
		revenue desc
	LIMIT 20;
2014-12-11 22:44:36 UTC [20020]: [11-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp20020.2", size 633915544
2014-12-11 22:44:36 UTC [20020]: [12-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 22:44:36 UTC [20020]: [13-1] STATEMENT:  select
		c_custkey,
		c_name,
		sum(l_extendedprice * (1 - l_discount)) as revenue,
		c_acctbal,
		n_name,
		c_address,
		c_phone,
		c_comment
	from
		customer,
		orders,
		lineitem,
		nation
	where
		c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate >= date '1993-03-01'
		and o_orderdate < cast(date '1993-03-01' + interval '3 month' as date)
		and l_returnflag = 'R'
		and c_nationkey = n_nationkey
	group by
		c_custkey,
		c_name,
		c_acctbal,
		c_phone,
		n_name,
		c_address,
		c_comment
	order by
		revenue desc
	LIMIT 20;
2014-12-11 22:44:48 UTC [20020]: [14-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp20020.5", size 92000800
2014-12-11 22:44:48 UTC [20020]: [15-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 22:44:48 UTC [20020]: [16-1] STATEMENT:  select
		c_custkey,
		c_name,
		sum(l_extendedprice * (1 - l_discount)) as revenue,
		c_acctbal,
		n_name,
		c_address,
		c_phone,
		c_comment
	from
		customer,
		orders,
		lineitem,
		nation
	where
		c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate >= date '1993-03-01'
		and o_orderdate < cast(date '1993-03-01' + interval '3 month' as date)
		and l_returnflag = 'R'
		and c_nationkey = n_nationkey
	group by
		c_custkey,
		c_name,
		c_acctbal,
		c_phone,
		n_name,
		c_address,
		c_comment
	order by
		revenue desc
	LIMIT 20;
2014-12-11 22:44:49 UTC [20020]: [17-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp20020.0", size 633825156
2014-12-11 22:44:49 UTC [20020]: [18-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 22:44:49 UTC [20020]: [19-1] STATEMENT:  select
		c_custkey,
		c_name,
		sum(l_extendedprice * (1 - l_discount)) as revenue,
		c_acctbal,
		n_name,
		c_address,
		c_phone,
		c_comment
	from
		customer,
		orders,
		lineitem,
		nation
	where
		c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate >= date '1993-03-01'
		and o_orderdate < cast(date '1993-03-01' + interval '3 month' as date)
		and l_returnflag = 'R'
		and c_nationkey = n_nationkey
	group by
		c_custkey,
		c_name,
		c_acctbal,
		c_phone,
		n_name,
		c_address,
		c_comment
	order by
		revenue desc
	LIMIT 20;
2014-12-11 22:45:01 UTC [20020]: [20-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp20020.4", size 91679392
2014-12-11 22:45:01 UTC [20020]: [21-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 22:45:01 UTC [20020]: [22-1] STATEMENT:  select
		c_custkey,
		c_name,
		sum(l_extendedprice * (1 - l_discount)) as revenue,
		c_acctbal,
		n_name,
		c_address,
		c_phone,
		c_comment
	from
		customer,
		orders,
		lineitem,
		nation
	where
		c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate >= date '1993-03-01'
		and o_orderdate < cast(date '1993-03-01' + interval '3 month' as date)
		and l_returnflag = 'R'
		and c_nationkey = n_nationkey
	group by
		c_custkey,
		c_name,
		c_acctbal,
		c_phone,
		n_name,
		c_address,
		c_comment
	order by
		revenue desc
	LIMIT 20;
2014-12-11 22:45:15 UTC [20090]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);
2014-12-11 22:45:15 UTC [20090]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:45:15 UTC [20091]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);
2014-12-11 22:45:15 UTC [20091]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:45:15 UTC [20092]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);
2014-12-11 22:45:15 UTC [20092]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:45:15 UTC [20094]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);
2014-12-11 22:45:15 UTC [20094]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:45:15 UTC [20093]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);
2014-12-11 22:45:15 UTC [20093]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:45:33 UTC [20020]: [23-1] LOG:  00000: EXECUTOR STATISTICS
2014-12-11 22:45:33 UTC [20020]: [24-1] DETAIL:  ! system usage stats:
	!	265.234921 elapsed 179.439787 user 84.514859 system sec
	!	[179.444231 user 84.523748 sys total]
	!	6471264/8494920 [6471264/8494928] filesystem blocks in/out
	!	0/385686 [0/386766] page faults/reclaims, 0 [0] swaps
	!	0 [0] signals rcvd, 0/0 [0/0] messages rcvd/sent
	!	132/22364 [136/22366] voluntary/involuntary context switches
2014-12-11 22:45:33 UTC [20020]: [25-1] LOCATION:  ShowUsage, postgres.c:4413
2014-12-11 22:45:33 UTC [20020]: [26-1] STATEMENT:  select
		c_custkey,
		c_name,
		sum(l_extendedprice * (1 - l_discount)) as revenue,
		c_acctbal,
		n_name,
		c_address,
		c_phone,
		c_comment
	from
		customer,
		orders,
		lineitem,
		nation
	where
		c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate >= date '1993-03-01'
		and o_orderdate < cast(date '1993-03-01' + interval '3 month' as date)
		and l_returnflag = 'R'
		and c_nationkey = n_nationkey
	group by
		c_custkey,
		c_name,
		c_acctbal,
		c_phone,
		n_name,
		c_address,
		c_comment
	order by
		revenue desc
	LIMIT 20;
2014-12-11 22:45:33 UTC [20020]: [27-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp20020.6", size 1073741824
2014-12-11 22:45:33 UTC [20020]: [28-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 22:45:33 UTC [20020]: [29-1] STATEMENT:  select
		c_custkey,
		c_name,
		sum(l_extendedprice * (1 - l_discount)) as revenue,
		c_acctbal,
		n_name,
		c_address,
		c_phone,
		c_comment
	from
		customer,
		orders,
		lineitem,
		nation
	where
		c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate >= date '1993-03-01'
		and o_orderdate < cast(date '1993-03-01' + interval '3 month' as date)
		and l_returnflag = 'R'
		and c_nationkey = n_nationkey
	group by
		c_custkey,
		c_name,
		c_acctbal,
		c_phone,
		n_name,
		c_address,
		c_comment
	order by
		revenue desc
	LIMIT 20;
2014-12-11 22:45:33 UTC [20020]: [30-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp20020.7", size 1073741824
2014-12-11 22:45:33 UTC [20020]: [31-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 22:45:33 UTC [20020]: [32-1] STATEMENT:  select
		c_custkey,
		c_name,
		sum(l_extendedprice * (1 - l_discount)) as revenue,
		c_acctbal,
		n_name,
		c_address,
		c_phone,
		c_comment
	from
		customer,
		orders,
		lineitem,
		nation
	where
		c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate >= date '1993-03-01'
		and o_orderdate < cast(date '1993-03-01' + interval '3 month' as date)
		and l_returnflag = 'R'
		and c_nationkey = n_nationkey
	group by
		c_custkey,
		c_name,
		c_acctbal,
		c_phone,
		n_name,
		c_address,
		c_comment
	order by
		revenue desc
	LIMIT 20;
2014-12-11 22:45:33 UTC [20020]: [33-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp20020.8", size 25182208
2014-12-11 22:45:33 UTC [20020]: [34-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 22:45:33 UTC [20020]: [35-1] STATEMENT:  select
		c_custkey,
		c_name,
		sum(l_extendedprice * (1 - l_discount)) as revenue,
		c_acctbal,
		n_name,
		c_address,
		c_phone,
		c_comment
	from
		customer,
		orders,
		lineitem,
		nation
	where
		c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and o_orderdate >= date '1993-03-01'
		and o_orderdate < cast(date '1993-03-01' + interval '3 month' as date)
		and l_returnflag = 'R'
		and c_nationkey = n_nationkey
	group by
		c_custkey,
		c_name,
		c_acctbal,
		c_phone,
		n_name,
		c_address,
		c_comment
	order by
		revenue desc
	LIMIT 20;
2014-12-11 22:45:34 UTC [20020]: [36-1] LOG:  00000: statement: COMMIT;
2014-12-11 22:45:34 UTC [20020]: [37-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:45:34 UTC [20097]: [1-1] LOG:  00000: statement: UPDATE time_statistics
	SET e_time = current_timestamp
	WHERE task_name = 'PERF.POWER.Q10';
2014-12-11 22:45:34 UTC [20097]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:45:34 UTC [20097]: [3-1] LOG:  00000: EXECUTOR STATISTICS
2014-12-11 22:45:34 UTC [20097]: [4-1] DETAIL:  ! system usage stats:
	!	0.000215 elapsed 0.000215 user 0.000000 system sec
	!	[0.005211 user 0.000000 sys total]
	!	0/0 [0/0] filesystem blocks in/out
	!	0/42 [0/816] page faults/reclaims, 0 [0] swaps
	!	0 [0] signals rcvd, 0/0 [0/0] messages rcvd/sent
	!	0/0 [2/0] voluntary/involuntary context switches
2014-12-11 22:45:34 UTC [20097]: [5-1] LOCATION:  ShowUsage, postgres.c:4413
2014-12-11 22:45:34 UTC [20097]: [6-1] STATEMENT:  UPDATE time_statistics
	SET e_time = current_timestamp
	WHERE task_name = 'PERF.POWER.Q10';
2014-12-11 22:45:34 UTC [20104]: [1-1] LOG:  00000: statement: INSERT INTO time_statistics (task_name, s_time)
	VALUES ('PERF.POWER.Q19', CURRENT_TIMESTAMP);
2014-12-11 22:45:34 UTC [20104]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:45:34 UTC [20104]: [3-1] LOG:  00000: EXECUTOR STATISTICS
2014-12-11 22:45:34 UTC [20104]: [4-1] DETAIL:  ! system usage stats:
	!	0.000111 elapsed 0.000000 user 0.000111 system sec
	!	[0.000000 user 0.003833 sys total]
	!	0/0 [0/0] filesystem blocks in/out
	!	0/33 [0/738] page faults/reclaims, 0 [0] swaps
	!	0 [0] signals rcvd, 0/0 [0/0] messages rcvd/sent
	!	0/0 [2/0] voluntary/involuntary context switches
2014-12-11 22:45:34 UTC [20104]: [5-1] LOCATION:  ShowUsage, postgres.c:4413
2014-12-11 22:45:34 UTC [20104]: [6-1] STATEMENT:  INSERT INTO time_statistics (task_name, s_time)
	VALUES ('PERF.POWER.Q19', CURRENT_TIMESTAMP);
2014-12-11 22:45:34 UTC [20109]: [1-1] LOG:  00000: statement: BEGIN;
2014-12-11 22:45:34 UTC [20109]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:45:34 UTC [20109]: [3-1] LOG:  00000: statement: select
		sum(l_extendedprice* (1 - l_discount)) as revenue
	from
		lineitem,
		part
	where
		(
			p_partkey = l_partkey
			and p_brand = 'Brand#11'
			and p_container in ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')
			and l_quantity >= 8 and l_quantity <= 8+10
			and p_size between 1 and 5
			and l_shipmode in ('AIR', 'AIR REG')
			and l_shipinstruct = 'DELIVER IN PERSON'
		)
		or
		(
			p_partkey = l_partkey
			and p_brand = 'Brand#11'
			and p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')
			and l_quantity >= 16 and l_quantity <= 16+10
			and p_size between 1 and 10
			and l_shipmode in ('AIR', 'AIR REG')
			and l_shipinstruct = 'DELIVER IN PERSON'
		)
		or
		(
			p_partkey = l_partkey
			and p_brand = 'Brand#55'
			and p_container in ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')
			and l_quantity >= 21 and l_quantity <= 21+10
			and p_size between 1 and 15
			and l_shipmode in ('AIR', 'AIR REG')
			and l_shipinstruct = 'DELIVER IN PERSON'
		);
2014-12-11 22:45:34 UTC [20109]: [4-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:45:43 UTC [20109]: [5-1] LOG:  00000: EXECUTOR STATISTICS
2014-12-11 22:45:43 UTC [20109]: [6-1] DETAIL:  ! system usage stats:
	!	8.952600 elapsed 2.917041 user 3.299844 system sec
	!	[2.923969 user 3.306772 sys total]
	!	709344/0 [709344/0] filesystem blocks in/out
	!	0/8730 [0/9812] page faults/reclaims, 0 [0] swaps
	!	0 [0] signals rcvd, 0/0 [0/0] messages rcvd/sent
	!	8394/718 [8398/719] voluntary/involuntary context switches
2014-12-11 22:45:43 UTC [20109]: [7-1] LOCATION:  ShowUsage, postgres.c:4413
2014-12-11 22:45:43 UTC [20109]: [8-1] STATEMENT:  select
		sum(l_extendedprice* (1 - l_discount)) as revenue
	from
		lineitem,
		part
	where
		(
			p_partkey = l_partkey
			and p_brand = 'Brand#11'
			and p_container in ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')
			and l_quantity >= 8 and l_quantity <= 8+10
			and p_size between 1 and 5
			and l_shipmode in ('AIR', 'AIR REG')
			and l_shipinstruct = 'DELIVER IN PERSON'
		)
		or
		(
			p_partkey = l_partkey
			and p_brand = 'Brand#11'
			and p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')
			and l_quantity >= 16 and l_quantity <= 16+10
			and p_size between 1 and 10
			and l_shipmode in ('AIR', 'AIR REG')
			and l_shipinstruct = 'DELIVER IN PERSON'
		)
		or
		(
			p_partkey = l_partkey
			and p_brand = 'Brand#55'
			and p_container in ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')
			and l_quantity >= 21 and l_quantity <= 21+10
			and p_size between 1 and 15
			and l_shipmode in ('AIR', 'AIR REG')
			and l_shipinstruct = 'DELIVER IN PERSON'
		);
2014-12-11 22:45:43 UTC [20109]: [9-1] LOG:  00000: statement: COMMIT;
2014-12-11 22:45:43 UTC [20109]: [10-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:45:43 UTC [20111]: [1-1] LOG:  00000: statement: UPDATE time_statistics
	SET e_time = current_timestamp
	WHERE task_name = 'PERF.POWER.Q19';
2014-12-11 22:45:43 UTC [20111]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:45:43 UTC [20111]: [3-1] LOG:  00000: EXECUTOR STATISTICS
2014-12-11 22:45:43 UTC [20111]: [4-1] DETAIL:  ! system usage stats:
	!	0.000226 elapsed 0.000000 user 0.000227 system sec
	!	[0.000000 user 0.005319 sys total]
	!	0/0 [0/8] filesystem blocks in/out
	!	0/42 [0/812] page faults/reclaims, 0 [0] swaps
	!	0 [0] signals rcvd, 0/0 [0/0] messages rcvd/sent
	!	0/0 [2/0] voluntary/involuntary context switches
2014-12-11 22:45:43 UTC [20111]: [5-1] LOCATION:  ShowUsage, postgres.c:4413
2014-12-11 22:45:43 UTC [20111]: [6-1] STATEMENT:  UPDATE time_statistics
	SET e_time = current_timestamp
	WHERE task_name = 'PERF.POWER.Q19';
2014-12-11 22:45:43 UTC [20119]: [1-1] LOG:  00000: statement: INSERT INTO time_statistics (task_name, s_time)
	VALUES ('PERF.POWER.Q5', CURRENT_TIMESTAMP);
2014-12-11 22:45:43 UTC [20119]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:45:43 UTC [20119]: [3-1] LOG:  00000: EXECUTOR STATISTICS
2014-12-11 22:45:43 UTC [20119]: [4-1] DETAIL:  ! system usage stats:
	!	0.000194 elapsed 0.000000 user 0.000194 system sec
	!	[0.000000 user 0.004182 sys total]
	!	0/0 [0/0] filesystem blocks in/out
	!	0/33 [0/736] page faults/reclaims, 0 [0] swaps
	!	0 [0] signals rcvd, 0/0 [0/0] messages rcvd/sent
	!	0/0 [2/0] voluntary/involuntary context switches
2014-12-11 22:45:43 UTC [20119]: [5-1] LOCATION:  ShowUsage, postgres.c:4413
2014-12-11 22:45:43 UTC [20119]: [6-1] STATEMENT:  INSERT INTO time_statistics (task_name, s_time)
	VALUES ('PERF.POWER.Q5', CURRENT_TIMESTAMP);
2014-12-11 22:45:43 UTC [20124]: [1-1] LOG:  00000: statement: BEGIN;
2014-12-11 22:45:43 UTC [20124]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:45:43 UTC [20124]: [3-1] LOG:  00000: statement: select
		n_name,
		sum(l_extendedprice * (1 - l_discount)) as revenue
	from
		customer,
		orders,
		lineitem,
		supplier,
		nation,
		region
	where
		c_custkey = o_custkey
		and l_orderkey = o_orderkey
		and l_suppkey = s_suppkey
		and c_nationkey = s_nationkey
		and s_nationkey = n_nationkey
		and n_regionkey = r_regionkey
		and r_name = 'AFRICA'
		and o_orderdate >= date '1995-01-01'
		and o_orderdate < date '1995-01-01' + interval '1 year'
	group by
		n_name
	order by
		revenue desc;
2014-12-11 22:45:43 UTC [20124]: [4-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:46:15 UTC [20134]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);
2014-12-11 22:46:15 UTC [20134]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:46:15 UTC [20133]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);
2014-12-11 22:46:15 UTC [20133]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:46:15 UTC [20132]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);
2014-12-11 22:46:15 UTC [20132]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:46:15 UTC [20135]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);
2014-12-11 22:46:15 UTC [20135]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:46:15 UTC [20136]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);
2014-12-11 22:46:15 UTC [20136]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:47:15 UTC [20147]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);
2014-12-11 22:47:15 UTC [20147]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:47:15 UTC [20146]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);
2014-12-11 22:47:15 UTC [20146]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:47:15 UTC [20148]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);
2014-12-11 22:47:15 UTC [20148]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:47:15 UTC [20149]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);
2014-12-11 22:47:15 UTC [20149]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 22:47:15 UTC [20150]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);
